average,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
16384,0.0339,0.061824,0.0133,0.094208,0.021376
65536,0.1355,0.071904,0.0582,0.0816,0.028416
262144,0.6268,0.113728,0.2649,0.096256,0.056608
1048576,2.2704,0.335872,1.196,0.190592,0.259808
4194304,9.098,1.84746,6.3255,0.391168,0.925696
16777216,36.6112,7.51222,27.1374,0.73488,4.6416

sample-22,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0085,0.05296,0.0032,0.083456,0.021376
16384,0.0323,0.063456,0.0127,0.080864,0.022112
65536,0.1284,0.083616,0.054,0.078528,0.028672
262144,0.5436,0.112864,0.2419,0.079872,0.058432
1048576,2.2635,0.362496,1.1272,0.178528,0.270336
4194304,8.8134,1.8729,5.7213,0.452832,0.926336
16777216,35.7252,7.31837,26.5774,0.864544,4.01046

sample-23,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0085,0.053216,0.0034,0.171744,0.022048
16384,0.0343,0.06144,0.0136,0.079712,0.022528
65536,0.1407,0.073504,0.0591,0.08192,0.028672
262144,0.5716,0.113312,0.2413,0.084512,0.056288
1048576,2.3405,0.354016,1.1869,0.226848,0.259488
4194304,9.242,1.83357,6.8733,0.325632,0.92528
16777216,36.6138,7.37949,30.5835,0.759776,4.22582

sample-24,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0091,0.0512,0.0033,0.081632,0.020768
16384,0.0348,0.061088,0.0132,0.080576,0.022624
65536,0.1322,0.073536,0.0552,0.082016,0.027584
262144,0.527,0.113536,0.2564,0.127904,0.058112
1048576,2.0518,0.359552,1.127,0.18272,0.260032
4194304,9.22,1.86778,6.514,0.403904,0.935744
16777216,34.7379,7.3296,25.9002,0.636928,4.11648

sample-25,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0089,0.05312,0.0034,0.083264,0.020928
16384,0.0353,0.061472,0.0136,0.08384,0.022528
65536,0.1736,0.073408,0.0884,0.089312,0.028672
262144,0.5931,0.116352,0.2959,0.083232,0.056064
1048576,2.1578,0.328,1.191,0.184192,0.260192
4194304,9.0966,1.83488,6.6094,0.288736,0.925664
16777216,36.1265,7.34234,27.1341,0.669376,4.07347

sample-26,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.009,0.098304,0.0033,0.075776,0.022048
16384,0.0327,0.061088,0.0129,0.079872,0.02208
65536,0.1317,0.07184,0.0554,0.078304,0.028672
262144,0.583,0.112736,0.2683,0.080352,0.057664
1048576,2.5666,0.339776,1.2353,0.172032,0.259552
4194304,8.6855,1.85987,6.0358,0.430688,0.925184
16777216,36.5608,7.41245,25.8734,0.804864,4.31267

sample-27,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0091,0.052864,0.0035,0.079392,0.022272
16384,0.0355,0.060928,0.0135,0.079872,0.022784
65536,0.1372,0.071968,0.0593,0.07984,0.028384
262144,0.535,0.114464,0.2713,0.080608,0.056576
1048576,2.4516,0.33792,1.1365,0.15872,0.264192
4194304,8.9233,1.82685,6.6344,0.380928,0.946688
16777216,36.5183,7.31344,27.0422,0.62832,4.0424

sample-28,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0081,0.052224,0.0031,0.186336,0.021184
16384,0.0318,0.060992,0.0126,0.076448,0.022528
65536,0.1283,0.073408,0.0539,0.078848,0.028256
262144,0.5375,0.12496,0.24,0.077824,0.058592
1048576,2.0654,0.366528,1.0362,0.188864,0.259936
4194304,8.8473,1.87587,5.5713,0.261856,0.925696
16777216,34.3353,7.54317,24.6989,0.925728,4.64944

sample-29,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0084,0.05264,0.0032,0.07968,0.0216
16384,0.0337,0.06144,0.0129,0.116288,0.022528
65536,0.1325,0.073504,0.0553,0.083296,0.028256
262144,0.521,0.11312,0.2554,0.079872,0.057152
1048576,2.0306,0.359744,1.0672,0.196256,0.260096
4194304,8.9372,1.86221,7.345,0.280928,0.944832
16777216,35.8111,7.50352,28.0569,0.792352,4.64314

sample-30,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0087,0.052064,0.0032,0.078304,0.021856
16384,0.033,0.060832,0.0128,0.079872,0.02224
65536,0.1321,0.073504,0.0563,0.077824,0.028288
262144,0.515,0.1136,0.2483,0.078592,0.057696
1048576,2.1271,0.363072,1.2275,0.207968,0.260256
4194304,8.3373,1.8704,5.5151,0.485792,0.96272
16777216,35.1444,7.34848,25.2172,0.749568,3.98746

sample-31,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0084,0.052896,0.0032,0.080704,0.021408
16384,0.0327,0.060608,0.0129,0.079776,0.022144
65536,0.2166,0.073568,0.1035,0.088064,0.028576
262144,0.5597,0.11424,0.2698,0.094208,0.05664
1048576,2.2709,0.327008,1.1524,0.241568,0.260224
4194304,8.981,1.88784,5.6002,0.408672,0.931488
16777216,35.8219,7.34106,30.3252,0.69632,4.07184

sample-32,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0087,0.051296,0.0033,0.096256,0.021312
16384,0.0348,0.061216,0.0144,0.085696,0.022752
65536,0.1394,0.072192,0.059,0.084192,0.027488
262144,0.564,0.115584,0.2568,0.0864,0.05872
1048576,2.3014,0.325408,1.3179,0.239104,0.260384
4194304,8.9761,1.88163,5.8461,0.375488,0.93088
16777216,33.8626,7.39738,25.4374,0.69776,4.10669

sample-33,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0087,0.053216,0.0031,0.08048,0.021152
16384,0.0334,0.060096,0.0128,0.08192,0.022528
65536,0.1313,0.071712,0.0553,0.081024,0.028672
262144,0.5507,0.11264,0.2661,0.087296,0.056928
1048576,2.3712,0.325696,1.2027,0.218208,0.25904
4194304,8.9716,1.84986,6.226,0.37648,0.924192
16777216,36.6591,7.55123,26.0312,0.68608,4.6464

