average,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
sample-35,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0074,0.108544,0.003,0.077824,0.021856
16384,0.0335,0.061632,0.0135,0.106528,0.02272
65536,0.1377,0.073248,0.058,0.082464,0.028224
262144,0.6618,0.145856,0.2415,0.079872,0.055872
1048576,2.3108,0.347712,1.2112,0.382976,0.276672
4194304,8.915,1.84912,8.1592,0.432128,0.924384
16777216,38.5216,7.35066,27.7282,0.692224,4.05046

sample-36,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0074,0.051488,0.0032,0.08192,0.021312
16384,0.0309,0.061312,0.0127,0.09424,0.022944
65536,0.1315,0.073184,0.0551,0.082368,0.028384
262144,0.57,0.114464,0.2439,0.08576,0.05712
1048576,2.2334,0.326304,1.4797,0.190336,0.26
4194304,8.88,1.82054,8.1213,0.327264,0.925792
16777216,34.6895,7.37763,27.5602,0.796352,4.00998

sample-37,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0079,0.052576,0.0033,0.08192,0.021344
16384,0.0354,0.072352,0.0141,0.086016,0.022528
65536,0.1439,0.071712,0.0606,0.083904,0.027392
262144,0.6083,0.113664,0.2535,0.085632,0.05728
1048576,2.111,0.357984,1.0066,0.208896,0.273504
4194304,8.9632,1.82736,8.8137,0.329728,0.925728
16777216,35.1242,7.48909,26.057,0.705984,4.64486

sample-38,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0081,0.05248,0.0034,0.08192,0.022496
16384,0.0354,0.061952,0.0141,0.086624,0.022528
65536,0.1622,0.073248,0.0638,0.083104,0.027424
262144,0.5756,0.114144,0.2417,0.08848,0.057344
1048576,2.1731,0.330464,1.2844,0.256,0.259584
4194304,9.1834,1.84512,7.03,0.371392,0.925568
16777216,36.0177,7.52384,24.1763,0.837664,4.62342

sample-39,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0078,0.053248,0.0033,0.08192,0.022304
16384,0.0354,0.061888,0.014,0.089536,0.022528
65536,0.1437,0.072896,0.0607,0.081888,0.027424
262144,0.5554,0.112576,0.2486,0.085696,0.055744
1048576,2.361,0.327584,1.1252,0.188192,0.259648
4194304,8.3388,1.8409,5.4322,0.420256,0.925216
16777216,37.7196,7.35171,31.3766,0.690176,4.14544

sample-40,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.008,0.052192,0.0033,0.077824,0.021088
16384,0.0314,0.060928,0.0131,0.078592,0.022272
65536,0.1266,0.073408,0.0554,0.079872,0.027424
262144,0.6041,0.119296,0.2561,0.080896,0.05728
1048576,2.1459,0.329376,1.0334,0.266048,0.259136
4194304,10.0163,1.85539,5.7278,0.505792,0.925696
16777216,34.0657,7.33606,25.1444,0.7656,3.95155

sample-41,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0071,0.053056,0.0031,0.074912,0.02208
16384,0.0323,0.061024,0.0126,0.073728,0.022272
65536,0.1506,0.072128,0.0552,0.077152,0.028672
262144,0.5691,0.111776,0.2438,0.082176,0.056992
1048576,2.0971,0.32944,1.1109,0.227744,0.26
4194304,8.6409,1.8369,6.4494,0.419904,0.937984
16777216,35.0851,7.30339,25.1636,0.674208,3.92003

sample-42,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0087,0.061408,0.0035,0.079872,0.022496
16384,0.0338,0.060384,0.0145,0.079744,0.02272
65536,0.135,0.073184,0.0594,0.084992,0.028672
262144,0.5624,0.11264,0.2504,0.084384,0.057024
1048576,2.2198,0.333344,1.307,0.19312,0.258976
4194304,9.3588,1.83238,6.3219,0.374624,0.92432
16777216,37.1308,7.34576,30.8068,0.631328,4.01802

sample-43,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0076,0.051552,0.003,0.077376,0.022336
16384,0.0303,0.06096,0.0125,0.08384,0.03072
65536,0.1229,0.073056,0.0539,0.08192,0.028256
262144,0.569,0.124032,0.2442,0.075872,0.056768
1048576,2.2809,0.32704,1.0375,0.208896,0.260096
4194304,8.9732,1.83562,6.1895,0.469568,0.937248
16777216,35.6066,7.52058,26.4081,0.77504,4.39955

sample-44,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0083,0.05184,0.0035,0.09216,0.022528
16384,0.0327,0.060608,0.0134,0.080512,0.022528
65536,0.1382,0.073728,0.0576,0.081408,0.028672
262144,0.5206,0.11488,0.2442,0.085888,0.057056
1048576,2.2577,0.36352,1.2482,0.20656,0.26016
4194304,9.1353,1.86061,6.9939,0.33072,0.926016
16777216,37.2501,7.5175,25.9963,0.69616,4.39715

sample-45,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0074,0.051808,0.003,0.077184,0.022016
16384,0.0318,0.063264,0.0125,0.075168,0.022496
65536,0.1275,0.071712,0.0552,0.114688,0.028352
262144,0.6121,0.113408,0.2192,0.07968,0.056384
1048576,2.1481,0.326272,1.0997,0.184512,0.259104
4194304,8.7371,1.85251,5.539,0.384448,0.925664
16777216,36.1845,7.33786,26.931,0.712704,4.07027

sample-46,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0089,0.05232,0.0035,0.081536,0.020512
16384,0.0372,0.06144,0.0144,0.088128,0.022528
65536,0.1451,0.073376,0.0677,0.083552,0.027296
262144,0.5518,0.113824,0.2348,0.083904,0.05712
1048576,2.6743,0.343808,1.144,0.208288,0.259936
4194304,9.2868,2.32096,5.7753,0.372896,0.925568
16777216,37.0231,7.48829,27.3901,0.673792,4.65261

sample-47,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0073,0.05136,0.0031,0.074368,0.020768
16384,0.0309,0.061696,0.0608,0.077792,0.02128
65536,0.1434,0.073184,0.0553,0.075648,0.02832
262144,0.5462,0.116256,0.2426,0.079104,0.05696
1048576,2.0157,0.335968,0.998,0.176256,0.25952
4194304,8.8888,1.82266,5.6762,0.30336,0.924416
16777216,35.095,7.3001,25.8206,0.792576,3.924

sample-48,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0085,0.052128,0.0034,0.165728,0.022048
16384,0.0343,0.05968,0.0135,0.08192,0.022304
65536,0.1396,0.0728,0.0578,0.084128,0.02832
262144,0.5758,0.157696,0.2644,0.126976,0.056032
1048576,2.178,0.327552,1.1178,0.231424,0.260096
4194304,8.8628,1.87066,6.6807,0.296416,0.925344
16777216,36.827,7.30522,27.0194,0.733024,3.9465

sample-49,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0075,0.052768,0.0032,0.079488,0.021376
16384,0.0315,0.06144,0.0127,0.079872,0.022528
65536,0.1256,0.072416,0.0553,0.080384,0.028672
262144,0.5602,0.112896,0.2399,0.079008,0.057344
1048576,2.7739,0.325632,0.9927,0.17408,0.260096
4194304,8.5913,1.87187,5.3191,0.636928,0.924512
16777216,36.034,7.57354,26.9196,0.833536,4.56906

sample-50,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0076,0.053056,0.0031,0.078368,0.022272
16384,0.0309,0.06144,0.0129,0.101632,0.022528
65536,0.1708,0.073728,0.0804,0.081344,0.027488
262144,0.5574,0.115104,0.2485,0.089248,0.057312
1048576,2.109,0.352832,1.1163,0.22528,0.25808
4194304,8.9571,1.8392,7.0907,0.42672,0.925696
16777216,36.8584,7.4977,26.5264,0.75776,4.47056

sample-51,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0077,0.051264,0.0031,0.120864,0.022048
16384,0.0334,0.061408,0.0128,0.079424,0.022912
65536,0.1412,0.073728,0.0552,0.08192,0.028384
