average,cpu,thrust,work-efficient-hierarchical
sample-77,cpu,thrust,work-efficient-hierarchical
4096,0.148,0.054656,0.837984
16384,0.6908,0.088064,0.86016
65536,3.2246,0.089184,1.09978
262144,13.9689,0.203488,2.28992
1048576,56.2562,0.407776,9.93872
4194304,228.548,0.90352,35.9886
16777216,927.087,3.72483,141.027

sample-78,cpu,thrust,work-efficient-hierarchical
4096,0.1454,0.052352,0.854016
16384,0.679,0.090112,0.858432
65536,3.1295,0.09216,1.09731
262144,14.7609,0.34224,2.39472
1048576,54.1867,0.469568,9.94797
4194304,210.819,0.994656,36.0615
16777216,851.227,3.39107,140.96

sample-79,cpu,thrust,work-efficient-hierarchical
4096,0.1618,0.073024,0.820608
16384,0.717,0.09824,0.893632
65536,4.0237,0.104672,1.19597
262144,15.9962,0.221152,2.25859
1048576,55.1173,0.456704,10.0086
4194304,228.225,0.907584,36.0407
16777216,905.717,3.35082,140.987

sample-80,cpu,thrust,work-efficient-hierarchical
4096,0.1443,0.053344,0.809568
16384,0.6788,0.090112,0.860128
65536,3.1458,0.086272,1.08918
262144,13.7728,0.284672,2.24944
1048576,54.1742,0.495264,9.96048
4194304,212.118,0.96256,36.0223
16777216,867.66,3.40861,140.932

sample-81,cpu,thrust,work-efficient-hierarchical
4096,0.1448,0.054272,0.84816
16384,0.6806,0.08416,0.865536
65536,3.4085,0.086048,1.09075
262144,13.9346,0.202016,2.29779
1048576,58.8123,0.387264,9.95533
4194304,220.613,0.824704,35.9752
16777216,909.772,3.43264,140.77

sample-82,cpu,thrust,work-efficient-hierarchical
4096,0.1638,0.059648,0.81168
16384,0.7705,0.091104,0.86736
65536,3.5672,0.091584,1.10186
262144,14.9675,0.20688,2.27613
1048576,53.611,0.529248,10.2201
4194304,210.715,0.970016,36.0232
16777216,858.487,3.54077,142.838

sample-83,cpu,thrust,work-efficient-hierarchical
4096,0.1702,0.057504,0.815744
16384,0.7669,0.09152,0.870528
65536,3.4791,0.092608,1.10752
262144,15.0421,0.297728,2.28147
1048576,57.1632,0.574784,10.0065
4194304,222.485,0.912608,36.0344
16777216,907.937,3.50634,141.561

sample-84,cpu,thrust,work-efficient-hierarchical
4096,0.1531,0.055296,0.817216
16384,0.7123,0.088864,0.904832
65536,3.4775,0.090304,1.10186
262144,14.8983,0.304896,2.26918
1048576,59.0725,0.501696,10.0448
4194304,211.27,1.07098,36.0646
16777216,869.582,3.32595,140.771

sample-85,cpu,thrust,work-efficient-hierarchical
4096,0.1525,0.05536,0.823488
16384,0.6845,0.087648,0.879808
65536,3.3081,0.089888,1.08486
262144,14.0667,0.322528,2.35949
1048576,57.6074,0.420608,9.92518
4194304,234.637,0.849696,36.0129
16777216,906.785,3.26614,140.731

sample-86,cpu,thrust,work-efficient-hierarchical
4096,0.1788,0.053952,0.820416
16384,0.7501,0.09824,0.890432
65536,3.568,0.090112,1.08768
262144,15.0767,0.311296,2.31974
1048576,63.7487,0.430112,9.9447
4194304,217.805,0.880576,36.0153
16777216,871.621,3.45293,140.883

sample-87,cpu,thrust,work-efficient-hierarchical
4096,0.1467,0.055872,0.904256
16384,0.6973,0.094624,0.884672
65536,3.2301,0.094624,1.13245
262144,14.3606,0.342272,2.41046
1048576,57.2021,0.477664,9.96566
4194304,217.795,1.00269,36.0417
16777216,905.149,3.38941,140.804

sample-88,cpu,thrust,work-efficient-hierarchical
4096,0.1456,0.054496,0.815104
16384,0.6816,0.091168,0.852288
65536,3.41,0.090112,1.08934
262144,14.5202,0.278784,2.29782
1048576,57.3118,0.411872,10.005
4194304,219.258,1.04096,36.0551
