average,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4194304,2.4073,2.54566,1.39952,0.301056,0.504768
16777216,12.2972,11.3857,5.75322,0.750784,2.50406

sample-14,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.02064,0.047104,0.03952,0.016384
16384,0.0053,0.026176,0.055776,0.041056,0.018336
65536,0.0231,0.036576,0.065536,0.040192,0.022528
262144,0.1168,0.072,0.08864,0.117632,0.040608
1048576,0.4764,0.597856,0.204544,0.233984,0.14768
4194304,2.099,2.56022,1.38938,0.261536,0.505536
16777216,14.4261,11.436,5.74646,0.59376,2.37107

sample-15,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0015,0.028736,0.045696,0.039744,0.016992
16384,0.006,0.025344,0.055232,0.03936,0.0168
65536,0.0226,0.035584,0.065504,0.041184,0.021248
262144,0.1085,0.071616,0.089248,0.126976,0.038912
1048576,0.5446,0.593728,0.206176,0.285408,0.14752
4194304,2.5217,2.5456,1.39146,0.276608,0.505792
16777216,12.4548,11.5747,5.75325,0.651264,2.37158

sample-16,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0014,0.021536,0.047072,0.0408,0.016224
16384,0.0052,0.025536,0.055296,0.04336,0.01776
65536,0.0219,0.036448,0.065536,0.042624,0.026016
262144,0.104,0.070656,0.088032,0.11264,0.040704
1048576,0.497,0.594528,0.206528,0.20992,0.148096
4194304,2.3155,2.57024,1.39616,0.251904,0.504032
16777216,13.9388,11.1187,5.69754,0.632832,2.6665

sample-17,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0022,0.02048,0.047008,0.04096,0.016736
16384,0.0056,0.0256,0.055296,0.041056,0.017856
65536,0.0244,0.03616,0.075648,0.057344,0.022528
262144,0.1183,0.07168,0.088064,0.129184,0.038912
1048576,0.5139,0.596448,0.20704,0.151552,0.147872
4194304,2.1538,2.5463,1.40131,0.305184,0.50448
16777216,12.9185,11.1698,5.69312,0.630976,2.65043

sample-18,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.020672,0.132608,0.04096,0.01632
16384,0.0051,0.025696,0.055392,0.038368,0.016672
65536,0.0211,0.041408,0.065632,0.038912,0.020608
262144,0.1158,0.071616,0.08768,0.106752,0.039776
1048576,0.8204,0.595136,0.205312,0.134304,0.1488
4194304,2.5252,2.54083,1.38358,0.32832,0.504416
16777216,12.9479,11.275,5.76922,0.737536,2.47024

sample-19,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.02064,0.047104,0.036864,0.016352
16384,0.0055,0.025856,0.05568,0.045088,0.018336
65536,0.0249,0.036544,0.065536,0.04208,0.020864
262144,0.1118,0.071616,0.088064,0.127712,0.038848
1048576,0.4873,0.596288,0.19504,0.1536,0.149504
4194304,2.1711,2.55165,1.40586,0.352256,0.505056
16777216,12.8801,11.1695,5.70362,0.9184,2.49405

sample-20,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0014,0.021504,0.055488,0.038208,0.016704
16384,0.0051,0.026176,0.055744,0.038912,0.018016
65536,0.0216,0.036864,0.065952,0.040544,0.022496
